id,orig_correct,para_correct,idiom_correct,x,gold_answer
119781c,True,True,True,"However unsatisfactory and over-argued the revisionist case, it did make one serious that the United States had clear national and economic interests and found the Cold War an unusually congenial way to pursue them.",
115742c,True,True,True,This breakdown of PA-Israeli cooperation is the basis for the Israeli complaint that Arafat is culpable for last week's Jerusalem bombing.,
72535n,False,False,False,"So, as he and Tipper walked out, my friend and I were right behind them, and I took the opportunity to say hello and reintroduce myself--as a journalist, I might add--and we chatted about the movie for a few minutes.",
57056n,False,False,False,"It is not really a dictionary, of course, in the sense that is lacks definitions; it is merely a word list.",
62810e,True,True,False,"And Doctor Perennial just stood there and when the evil drill sergeant woke up in him once again, he received an SMs.",
56248e,True,True,True,"More than 100 judges, lawyers and dignitaries were present for the gathering.",
121536e,True,True,True,"The most comfortable courses are in the cooler hill stations, notably Cameron Highlands and Fraser's Hill.",
1248c,True,True,True,"Hani Hanjour, Khalid al Mihdhar, and Majed Moqed were flagged by CAPPS.",
132505e,False,False,False,"But the second reads like gobbledygook while the first tries to provide some basic notion of what is involved and where it is applied while, at the same time, gently notifying users that they are going to have to seek elsewhere for a proper definition, the understanding of which requires far more backgound in mathematics and logic than can be assumed in the average user.",
85455c,True,True,True,"At first glance, it might appear that almost all of the cloth is used in the marker; in fact, only 90 percent has been covered in the layout of 108 individual pieces.",
26343n,True,True,True,"Placido Domingo's appearance on the package, compellingly photographed in costume as the ancient King of Crete, (Anthony Tommasini, the New York Times ) is the main selling point for this new recording of one of Mozart's more obscure operas--a fact that does not make critics happy.",
17290c,True,True,True,"Together, I think we can make a contribution to that upgrading of the lounge which will be very meaningful for the students.",
96360n,False,False,False,"At very young ages, when children are just beginning to acquire culturally valued skills, they depend almost entirely on interactions with more expert cultural members to make sense of their experiences.",
121330c,True,True,True,The Herron School of Art and Gallery of Indiana University is contemporary art!,
57091c,True,True,True,"Friendly Fire , by Joe Lovano and Greg Osby (Blue Note Records).",
120176c,True,True,True,"When a GAGAS attestation engagement is the basis for an auditor's subsequent report under the AICPA standards, it would be advantageous to users of the subsequent report for the auditor's report to include the information on compliance with laws and regulations and internal control that is required by GAGAS but not required by AICPA standards.",
47140n,True,True,False,The Secret Service initiated a number of security enhancements around the White House complex.,
57393c,True,False,True,"A lot of people are going to look at it and say, 'Well, I took the exam the way it is and that's what I had to do it,' said Mr. Curnin.",
28184e,True,True,True,"When most people think of apparel design, they see fashion designers and models on runways.",
21843e,False,True,True,"Across the river from the city, it has superb views; rooms are very contemporary in design.",
88576c,True,True,True,"With the gap still of landslide proportions in most polls, Dole has been written off, correctly or otherwise, by the pundits.",
9797c,True,True,True,Recently I met a guy at a party over at San Barenakedino's.',
97246n,False,False,False,"Cancel, and tear to pieces, that great bond Which keeps me pale!",
19475n,False,False,False,"Correspondingly, employment in automotive and apparel trimmings increased 71.4 percent from 1979 to 1997 while in women's and misses blouses and skirts it declined by 60.6 percent in the same period.",
75465c,True,True,True,yeah um gosh i think it was only like three and a half pounds and for me that's big that's why i'm saying i love to go fishing because i've never caught anything really really big um so because it's always been you know in the on a lake and uh i know they have bigger fish than that but you know three and a half pounds and that was huge for me,
67237e,True,True,True,Outstanding Herron students are honored on this special evening of recognition with gifts from local companies and individuals.,
54291c,True,True,True,"These latter vast regions of forests, rivers, and mountains border the Indonesian state of Kalimantan and the oil-rich sultanate of Brunei.",
101415c,True,True,True,yeah i know and i did that all through college and it worked too,
7632c,True,True,True,"That is where I happened to open this book, where I closed it, and why this review is so brief.",
128583e,False,False,False,"Consider, for instance, how many store clerks still scan items incorrectly at the register.",
118446c,True,True,True,"For your convenience, I am enclosing a copy of Form CC-40, which should be filed with your Indiana State Income Tax.",
4930e,True,True,True,"I also encourage you to seek additional support through your company, church, or service organization.",
73175e,True,True,True,"They capitalized on the natural resources by using the salt to cure fish, which they exported to their home country.",
74078e,True,True,True,"Improvements in architecture, regaining intimate space and scale and all the rest, won't disguise the ugliness of advertising the local bank, Chevy dealer, and chain retailer as a backdrop for baseball.",
25028e,True,True,True,"To help identify solutions to this problem, Senators Fred Thompson and John Glenn, Chairman and Ranking Minority Member, respectively, of the Senate Committee on Governmental Affairs, requested that we study organizations with superior security programs to identify management practices that could benefit federal agencies.",
92609e,True,True,True,"As for Macbeth's great bond , this is a crux over which commentators have argued for years.",
68082e,True,True,True,For W9's exemplary precision in telling us what vocabulary entries and dictionary entries are is offset by its vagueness about which type of entry its PR-wallahs have counted for their blurb.,
36514e,True,True,True,cook and then the next time it would be my turn and i'd try to outdo him and then he'd try to outdo me and we we was really a lot of fun and,
73840c,True,False,True,"Hersheimmer ""WELL,"" said Tuppence, recovering herself, ""it really seems as though it were meant to be."" Carter nodded.",
113781n,False,False,False,"Gifts also support student organizations such as moot court, supply library materials, pay for student research assistants, and make available other necessary resources.",
85968c,False,True,False,"Journalist Charles Rappaport once quipped, I speak ten languages'all of them Yiddish.",
145892n,True,True,True,"Explanation building is the inverse starting with the observations, the evaluator develops a picture of what is happening and why.",
133678e,True,True,True,from grocery store baggers that want to buy my car because it's a Trans Am they're high school seniors seventeen years old and they got to impress their girl friend,
31165n,True,True,True,We will host a reception for Century Club members during the Indiana Dental Association meeting in Indianapolis.,
133761e,True,True,True,"In the new competitive arena'where demand uncertainty and time to market have become important factors along with price'textile firms are being forced to adapt to information-integrated channels, rather than just drawing on the economies of scale that led to their success in the past.",
131461c,True,True,True,"Some 72,000 volcano-zone residents were evacuated at great cost to the French government.",
79130n,True,True,True,"Sure enough, there was the chest, a fine old piece, all studded with brass nails, and full to overflowing with every imaginable type of garment.",
111084e,True,True,True,Pesticide concentrations should not exceed USEPA's Ambient Water Quality chronic criteria values where available.,
84759c,False,False,False,"One day when the wind chill factor was nearing absolute zero, I took shelter in the service club.",
119582n,True,True,True,"The Romans never really infiltrated Ibiza, and even after the defeat of Hannibal in 202 b.c. during the Second Punic War their influence was restrained.",
6035c,True,True,True,"One gets the impression that the editors of L used the good stuff from the W and substituted their own, much better material when they encountered some of the bad stuff.",
118235n,False,False,False,oh really yeah i've i've never seen either one of them,
124642n,False,True,False,"She learns that you can consider possibilities and choose among them, thereby controlling eventual outcomes.",
113193c,True,True,True,of course you could annex Cuba but they wouldn't like that a bit,
46820e,True,True,False,and my and my part-time work you know it's not our the restaurant our favorite restaurant in the town of Salisbury where actually we live you know where my where i'll return to my job or whatever we can normally eat out for um under fourteen dollars,
118257c,False,True,False,"W has illustrations (better than those in the Third Unabridged ); L has none, but it must be noted that other British dictionaries lack them also, so L need not have included them purely for competitive reasons in the main market it is intended to serve.",
4972n,True,True,True,"Finally, turning to her toilet, she rested her face in her hands, and gave a sort of groan.",
131733n,True,True,True,i always wait for the movie i don't have time to read the book,
2870n,True,True,True,"Most menu prices include taxes and a service charge, but it's customary to leave a tip if you were served satisfactorily.",
42718e,True,True,True,"In the mid-1990s, Nordstrom ran newspaper ads promising, for certain products, that if the size or color of an item the customer wished to purchase was not in stock at the store, Nordstrom would locate the desired item and mail it to the customer at no additional cost'both the item and its delivery were free.",
139409e,True,True,True,"Then, all the time, it was in the spill vase in Mrs. Inglethorp's bedroom, under our very noses? I cried.",
67113e,True,True,True,"The seven grants flow from a new Nonprofit Capacity Building program at the foundation, part of a trend among philanthropists to give money to help organizations grow stronger, rather than to the program services they provide.",
376c,True,True,True,"She will first analyze the historical data by separating the causes of past changes in demand into the following (1) trend, (2) seasonality, (3) cyclicality, and (4) random fluctuation.",
101245n,True,False,True,we were lucky in that in one respect in that after she had her stroke she wasn't really you know really much aware of what was going on,
57408c,True,True,True,"After a lifetime of trials, Donna not only earned her GED at Goodwill, she earned a job here.",
42621n,True,True,True,"After the purge of foreigners, only a few stayed on, strictly confined to Dejima Island in Nagasaki Bay.",
80643n,False,True,False,"For instance, when Clinton cited executive privilege as a reason for holding back a memo from FBI Director Louis Freeh criticizing his drug policies, Bob Dole asserted that the president had no basis for refusing to divulge it.",
51994e,True,False,True,"As the children gained perceptual, cognitive, and motor experiences, stimulated intact areas of the cerebral cortex compensated for the early damage.",
102098n,True,True,True,The paper marker identifies each piece in the layout so that the cloth pieces for individual apparel items can be put together after the fabric is cut.,
132898e,True,True,True,Yet these nagging problems do not negate the need for a new approach to inventory management; they merely indicate how complicated supplier relationships have become.,
33407n,False,False,False,"If anyone has a good idea about how to bring back the opinion leaders of yore, I am all for it.",
110637n,False,True,False,"According to one call, they voted on whether to rush the terrorists in an attempt to retake the plane.",
60761c,True,True,True,"If you're not from Charlotte, you're not going to know where that's at, but, um, it was really far away from everybody and behind the airport and stuff like that.",
61240e,True,True,True,"And companies in transformed retail-apparel-textile channels have established a complex web of computer hardware and software, other technologies, and managerial practices that have blurred the traditional boundaries between retailers and suppliers.",
120563n,True,True,True,"A Goodwill staff member addresses a group of welfare You can earn the money to support yourself and your family, she says.",
78532c,True,True,False,"And you said, How do I get this tar off of me uncle?",
125013e,True,False,True,yeah okay yeah those games are fun to watch you you you watch those games,
110036n,False,True,False,but but it is peaceful i mean it is relaxing to do once you find the time to do it,
98469n,True,True,False,Basic products are prime candidates for lean retailing because such a product style remains in a retailer and apparel company's product line over much of the selling season and often over several years.,
105453n,True,True,True,Princes Street is to Scots what Oxford Street is to the English the premier shopping street of the land.,
29791c,True,True,True,"Last year a small number of alumni each contributed between $2,500 and $4,999 to the school.",
131710n,False,True,False,"She kept her most important papers in a purple despatch-case, which we must look through carefully.""",
84304e,True,True,True,"Tillie Olsen identifies silent periods when women are diverted from their work by needs of their families; Spender talks of silence upon silence that has kept women's experience from being encoded; Adrienne Rich, in On Lies, Secrets and Silences , sees women's struggle for self-determination muffled or silenced over and over ; most recently, Sandra Gilbert and Susan Gubar chart women authors' apparent alienation from language, their frequent use of pseudonyms an attempt at renaming or, really, naming themselves.",
97314n,True,True,True,"In June 1984 I moved from Ottawa to Victoria, on Vancouver Island, where I now enjoy genteel retirement.",
141787n,True,True,True,"The most recent hijacking that involved U.S. air traffic controllers, FAA management, and military coordination had occurred in 1993.",
18057n,True,True,True,The heading of the Langley fighters was adjusted to send them to the Baltimore area.,
85345c,True,True,True,"This chapter also describes a new approach to production and sourcing strategies, one that balances traditional and short-cycle production lines.",
53708e,True,True,True,"Because a reduction in the I/S ratio means that changes in sales will be matched by a smaller change in inventories, a lower ratio also implies lower inventory volatility.",
10902c,True,True,True,The recurrent motif of time travel came to the fore in H.G.,
143248c,False,False,True,"The details of what happened on the morning of September 11 are complex, but they play out a simple theme.",
77933c,True,True,True,"That is, businesses commonly contract out any function that can be done by another firm at a lower cost.",
38238e,True,True,True,"It is difficult to place all the blame on Renfrew, for his editor should have noticed the lack of coherence.",
70892c,True,True,True,"By now, you should have received registration materials for the Fall Alumni Dental Conference.",
4905n,True,True,True,"While pretending, Vygotsky explained, children repeatedly face confiicts between the rules of the make-believe situation and what they would do if they could act impulsively, and they usually decide in favor of the rules.",
94464c,True,True,True,"In addition, we supported the creation of a 250-page Poverty Law Manual that introduces advocates to the fundamentals of poverty law.",
15841e,True,True,True,"Not long afterward, senior al Qaeda operatives and trainers traveled to Iran to receive training in explosives.",
16574c,False,True,True,"We had a barn, a dairy farm that was maybe quarter of a mile from the house and uh, Mama say, We need milk.",
105769e,False,False,False,yeah yeah i i went i went off to school wanting to either be a high school algebra teacher or high school French teacher because my two favorite people in the in high school were my algebra teacher and French teacher and uh and i was going to do that until the end of our sophomore year when we wanted uh we came time to sign up for majors and i had taken chemistry for the first time that year and surprised myself i did well in it,
91539e,True,True,True,"The history, culture, and body of beliefs from which Bin Ladin has shaped and spread his message are largely unknown to many Americans.",
37715c,True,True,True,"If the company makes money on the policy, other insurers are expected to follow.",
137040e,True,False,True,We look forward to receiving comments from the readers of this paper.,
14832c,True,True,True,Somewhere in VA Marsha sees a billboard for this restaurant to eat at.,
74320e,True,True,True,"At 7:15, a pair of them, Khalid al Mihdhar and Majed Moqed, checked in at the American Airlines ticket counter for Flight 77, bound for Los Angeles.",
107769n,True,True,False,"The user is offered a choice with man- a a tiger or other animal that has acquired the habit of eating a woman given to chasing, catching and devouring men.",
132029c,True,True,False,That analysis is guided by an economist's faith in the maxim that people are generally pretty good at looking out for their own interests.,
3270n,True,True,True,"One common way of measuring inventory is to calculate the I/S ratio'that is, the ratio of total finished good inventories to total sales.",
94011e,True,True,True,The doctor accepted quite readily the theory that Mrs. Vandemeyer had accidentally taken an overdose of chloral.,
77165c,True,True,True,okay movies i've i haven't seen too many lately i have kids and we went and saw The Rescuers Down Under over the the break do do you have kids you take to movies or,
1773n,True,True,False,He and his associates weren't operating at the level of metaphor.,
25547c,True,True,True,"Indeed, Hannah's tale suggests that young children denied these supports can still profit from them later, if such supports are available and they have the fortitude to capitalize on them.",
110583n,False,False,False,"Over the last ten years, VNS has delivered over $1 million worth of free services to the citizens of Central Indiana.",
2552e,True,True,True,"And frankly, the number seems a tad low to me.",
70166c,True,True,True,"In fact, a production line is probably never in perfect balance.",
12438n,True,True,True,and it just depends on how bad that person is,
113073c,True,True,True,"Right now, there are thousands of people who do not know what it feels like to support themselves.",
120345c,True,True,True,and you fry them with garlic and a little bit of couple dashes of hot pepper,
138764c,True,True,True,"The costs associated with demand uncertainty, which were previously connected primarily with fashion products'that is, the problem of selling a highly perishable item'have grown enormously for apparel retailers.",
96004n,True,True,True,"Look here, you've been asking me a lot of questions.",
96279c,True,True,True,"Czarek was welcomed enthusiastically, even though the poultry brotherhood was paying a lot of sudden attention to the newcomers - a strong group of young and talented managers from an egzemo-exotic chicken farm in Fodder Band nearby Podunkowice.",
75775e,True,True,True,i don't know how what it would take to be come up with a true perfect system or if one exists but,
127894n,False,False,False,Boston Center immediately advised the New England Region that it was going to stop all departures at airports under its control.,
95103e,True,True,True,NEADS decided to keep the Otis fighters over New York.,
89c,True,True,True,"Consider the following conversation between Mel and his 4-year-old son, Ben, as the pair took a summer-evening walk on a California beach near their home.",
21297c,True,True,True,He was crying like his mother had just walloped him.,
1771e,True,True,True,"Sun Ra's spaceships did not come, as it were, out of nowhere.",
143149n,True,False,True,"Within seconds, the Command Center received a visual report from another aircraft, and informed headquarters that the aircraft was 20 miles northwest of Johnstown.",
7099e,True,False,True,"As a result, they do not have to be preoccupied with those needs and, instead, can turn their attention outward, toward acquiring physical, cognitive, and social skills.",
25437n,True,True,True,"Well, we will come in and interview the brave Dorcas."" Dorcas was standing in the boudoir, her hands folded in front of her, and her grey hair rose in stiff waves under her white cap.",
125470n,True,True,True,"Steps are initiated to allow program board membership to reflect the clienteligible community and include representatives from the funding community, corporations and other partners.",
143095c,True,True,True,Five minutes later she smiled contentedly at her reflection in the glass.,
73200e,True,True,True,Or the flight attendants may just have been in their way.,
93778n,True,False,False,"Because of this, most expensive automation equipment is concentrated in preassembly, drawing on multi-shift operations.",
124704c,True,True,True,"In August 1996, Bin Ladin had issued his own self-styled fatwa calling on Muslims to drive American soldiers out of Saudi Arabia.",
5588n,True,True,True,Accusations of corruption among officials in Rao's administration in 1995 also paved the way for a comeback.,
123523n,False,False,True,The thin plastic sheet effectively cuts off the flow of room air through the fabric.,
39449c,False,True,True,"In the Roman Catholic Church, for example, women can function as acolytes (one of the minor orders of the diaconate) but may not be officially installed as acolytes.",
52205n,False,False,False,Perhaps Aman will sharpen his perspective and techniques and institute such interviews as a regular feature of Maledicta .,
55769e,True,True,True,"Um, I guess the only story that they ever say a lot about my grandmother was the fact that she did not like my mom when uh my father and she first got together.",
23982e,True,False,True,And I think that brings a smile to God's face.,
101242e,False,False,False,"In addition, Saracens invaded the Provencal coast from North Africa, and Magyar armies attacked Lor?­raine and Bur?­gun?­dy.",
71527n,False,False,False,"But it is patently ridiculous to refer to someone whose sex is known as a chairperson . Chair should be reserved for the office of the chairperson, not the person holding the office.",
96448n,True,True,True,"Once they know their Social Security benefits promised under current law, workers can calculate how much they can expect from employer-sponsored pension plans and how much they need to save on their own for retirement.",
23762e,True,True,True,The aggregate effect on the amount of federal government saving is what affects the level of national saving and economic growth.,
16945e,True,True,True,"Unrest and some political extremism have surfaced from time to time, but since aid from France is so vital, and French customs so ingrained, it seems almost inconceivable that the FWI will seek total independence as other Caribbean islands have done.",
40440n,True,True,True,Small towns like Louisian lay scattered all over the Oil Fields; the main train line branched between them.,
66689n,True,True,True,"OMB issued the guidance in Memorandum M0010, dated April 25, 2000.",
21420c,False,True,True,then there's that uh let's see i like the Lakers Milwaukee Atlanta Hawks i like them too,
52870e,True,True,True,"Too many families have separate adult-child living areas, each equipped with its own TV and other leisure pursuits so that parent-child dialogues seldom take place.",
127710e,True,True,True,Please join with us to see that happy endings do continue.,
19403c,True,True,True,"In the apt description of one witness, It drops below the radar screen and it's just continually hovering in your imagination; you don't know where it is or what happens to it.",
95843c,False,False,False,The optimal policy is one for which marginal increases or decreases in chosen inventory levels will not confer additional profits.,
131841n,False,False,False,"Though Turabi had been its inspirational leader, General Omar al Bashir, president since 1989, had never been entirely under his thumb.",
51351c,True,True,True,They may at least begin to suggest the considerable language barrier between my hosts and me.,
17576n,True,True,False,The percent of total cost for each function included in the model and cost elasticity (with respect to volume) are shown in Table 1.,
5565e,True,True,True,"It doesn't seem expensive--they use it in Bangladesh, after all.",
60732c,True,True,False,"It started with The Wild Bunch : We sexualized violence, we made it beautiful.",
100231c,False,False,False,17 An alternative to unaddressed mail would be to auction off the right to be a third bundle on specific days in specific post offices.,
139966c,True,True,True,"All the hijackers had assigned seats in first class, and they seem to have used them.",
39496c,True,True,True,"Further, there is no universally accepted way to transliterate Arabic words and names into English.",
102412n,True,True,True,The correct translation is the Yueh (or Viet) of the south (as opposed to the Yueh who used to be just beyond present-day Shanghai).,
96125n,True,True,True,"If you are keen to learn Israeli folk dancing, the Bicurei Ha'etim Cellar in Heftman Street will teach you.",
70260n,True,True,True,Always check with drivers and hotel employees to determine if road conditions are good before you depart.,
93354e,True,True,True,because i always had to do it and so i just pay someone else to do it and they do the they do the cutting they fertilize they um edge and um i think this year i'm going to have some landscaping put in,
55090e,False,True,True,"In many other places, the ancient sites lay buried'and still do'beneath modern modern property owners quite understandably take a dim view of tearing down their buildings on the off chance that the remnants of an ancient town will be found several yards below.",
95172c,True,True,True,um yeah that sounds kind of neat uh is location at all important to you like you know how far it is from your house or whatever,
145127c,True,True,True,"What you say about Lawrence is a great surprise to me, I said.",
47798e,True,True,True,"On the west side of the square is Old King's House (built in 1762), which was the official residence of the British governor; it was here that the proclamation of emancipation was issued in 1838.",
130003n,False,False,False,"I think uh-oh 200 pounds of mush going to be laying on the floor, I'll never get him up you know.",
55503n,True,True,True,"Finally, as children participate in narratives and listen to those of others, they acquire culturally accepted ways for negotiating clashing viewpoints.",
72553c,True,True,True,"The emergency call lasted approximately 25 minutes, as Ong calmly and professionally relayed information about events taking place aboard the airplane to authorities on the ground.",
4082n,True,True,True,"Helms, who will be 81 when his fifth term ends, is increasingly frail.",
67698e,True,True,True,"Although new work practices are evolving in the apparel industry, many workers still specialize in one operation or at most two.",
45741e,True,True,True,To reach Old Cairo take the Nile River Bus from the jetty near the Ramses Hilton hotel; it will drop you at the terminus of Masr El-Qadeema; or take the Cairo metro line 1 to Mari Girgis Station.,
132413c,True,True,False,"But in all probability the girl will have entirely forgotten the intervening period, and will take up life where she left off at the sinking of the Lusitania.""",
115179c,True,True,True,The computer can watercolor the sketch and produce the storyboard for presentation.,
1698c,True,False,False,"I was under the impression it was based on Webster's Ninth Collegiate Dictionary , and indeed it was; but there are so many improvements and changes that the absence both of a Longman copyright notice and of any identification of a specific editorial director are a bit mysterious.",
128518e,True,True,True,"As shown in the cases studied in Chapter 7, production-cycle time and inventory carrying costs are two crucial parameters in making rapid replenishment sourcing decisions.",
112374e,True,True,True,"Thus, while the fighter pilots under NORAD direction who had scrambled out of Langley never received any type of engagement order, the Andrews pilots were operating weapons free-a permissive rule of engagement.",
6890c,True,True,True,"I can't think of anything, but it's been nice chatting with you.",
98175c,True,True,True,finding an interesting shell on the beach ( Looks like Mom's shiny necklace.,
125173c,True,True,False,I was old enough at the time that I knew what was going on.,
107693n,True,True,True,It means that they gather and interpret their material fairly and argue about its interpretations rationally.,
64868c,True,True,True,"Its overall influence is profound but undiscussed, although aspects of that influence are discussed constantly, under headings like language, education, standards, literacy, literature, science, and medicine.",
133842c,True,True,True,to uh working a steady eight hour job as it were i had been working for a camp and had relatively real long hours sixteen years old and could handle getting up at five and not getting to bed until ten or eleven and,
11736e,True,True,True,"And, uh, I assume, um, that English is your native language.",
112503n,True,True,True,"Is there anything specific that, uh, you remember about your grandma?",
97926e,True,True,True,"General Motors, for instance, lost $460 million to strikes in 1997, but investors treated the costs as a kind of extraordinary charge and valued the company as if the losses had never happened.",
142817e,True,True,True,"Thus, in modern parlance, when a person goes off half cocked (or at half cock ), he or she is not in control of the situation.",
436e,False,True,False,"(This, remember, was in my youth, and it was a time when typographical errors were called typographical errors, not typos'at least by kids in junior high.)",
53566n,True,True,False,"Wells's The Time Machine (1895), considered by some the first work of true SF.",
62625e,True,True,True,Such a short-cycle production system adds to the cost of customized apparel.,
61600e,True,True,True,Yet the train trip across the country she will take at age 3 1/2 and her first day of kindergarten at age 5 may still be memorable when she is 80.,
70499n,False,False,False,"Having served thousands, the .dba is recognized as one of the nation's largest and leading authorities on the self-employment of people with disabilities.",
126106n,True,True,False,"In the succeeding minutes, controllers were attempting to ascertain the altitude of the southbound flight.",
101987n,True,True,True,"Instead, he underscores that children are avid, active learners, but adults must cultivate their drive toward mastery.",
55658c,True,True,True,see now in a situation like that the boys are only sixteen years old and they were sexually involved with her and i think like at that particular point she was twenty three you know so she wasn't really that much older than them and being a boy at that age i think that they're very um you know let's face it that's at a point in your life when you you're just starting to realize all the things of life,
82142c,True,True,True,"To avoid New York area air traffic and uncertain about what to do, the fighters were brought down to military airspace to hold as needed.",
23114c,True,True,True,And environmentalists have on occasion attacked religion for promoting human domination over the natural world.,
21152c,True,True,True,"The University of Nevada-Las Vegas boasts a student population over 23,000 (though, like most of the people in Las Vegas, they are commuters).",
75658e,True,True,True,"In this period, a number of key technological changes sewing machines that made many more stitches a minute, long knives instead of shears for cutting, and pressing machines.",
15633e,True,True,True,The order must be broken down into groups of units to be worked on together.,
86008c,True,True,True,"But you might as well see for yourself if you don't believe me. The note, in Tuppence's well-known schoolboy writing, ran as follows: ""DEAR JULIUS, ""It's always better to have things in black and white.",
79436e,True,True,True,"LSC set a deadline of October 1, 1998, for submission of state planning reports.",
86723e,True,True,True,"Even as more people are accumulating balances through employer-sponsored 401(k) saving plans and individual retirement accounts, personal saving-which does not reflect gains on existing assets-has declined.",
4795e,True,True,True,"We saw a whole new model develop - a holistic approach to lawyering, one-stop shopping, she said.",
68144c,True,True,True,"We are pleased to tell you of a very exciting development with the fund, which has reached a market value of $750,000.",
40856n,True,True,True,On the Use of Generalized Additive Models in Time-Series Studies of Air Pollution and Health.,
129980e,True,True,True,uh uh yeah that well um the older you get the more convenience you try to bring with you i guess so i'm up to dragging the trailer around which is my next step is going to be probably Winnebago i hope if i only can afford one but that,
23082c,True,True,True,Michael B. Wachter of the University of Pennsylvania and his colleagues conclude that there is a wage and fringe benefit premium for the postal bargaining labor force of 29.,
17935c,True,True,True,An Army special force launched a raid on Mogadishu to capture him.,
106431c,True,True,True,"Maybe in that sense, the behavior of the Pippens and Iversons of the world is defensible.",
70394e,True,True,True,"The IUPUI Challenger Scholars are chosen from among outstanding students in the humanities, sciences, technologies and education who have chosen to pursue careers in teaching, at any level.",
88962c,True,True,True,"A Treasury of the World's Great Letters , Simon and Schuster, N.Y., 1940) in which he relates how he sends his native boy up a palm tree, where he cuts off a couple of vast nuts.",
131279c,True,True,True,It places a high value on success with such things.,
122299n,False,False,False,"When tired, Sophie's teddy bear and leprechaun don't stay up late doing just as they please.",
146129e,True,True,True,"If you still want to join, it might be worked.",
25431c,True,False,True,J. C. Penney built an internal data communications network well in advance of its use with suppliers.,
118314n,True,True,True,"If you want to keep on, that's fine, but, so much time!",
32432e,True,True,True,The law school is limited in these recessionary times because it's impractical to raise tuition significantly to gain the difference from lost state appropriations.,
113644c,True,False,False,so do you have do you have the long i guess not not if there's see i was raised in New York but i guess up there you all don't have too long of a growing season do you,
138434e,True,True,True,So now I'm going to run three pools over the summer.,
73045e,True,True,True,Blair has just published a volume of speeches and articles titled New Britain : My,
2920n,True,True,True,Many controllers work at the FAA's 22 Air Route Traffic Control Centers.,
61023c,False,True,True,it's actually there well Iraq has had uh designs on that place since nineteen twenty two so you know it wasn't like something that just suddenly popped up,
115206e,True,True,True,The Challenger Scholars Program attempts in a small way to address this crisis by encouraging bright and dedicated students with a desire to extend their knowledge into the classroom as teachers to continue in that career path.,
118246c,True,True,True,um something that i i think that i've noticed that i i have a friend i think if you're going into like uh law or medicine a very particular very specific field even even engineering you can get you can meet a lot of the requirements at a public um institution,
256c,True,True,True,"Land of Lincoln helped Tasha Johnson of Marion get Social Security benefits to support her four children after the 29-year-old woman was diagnosed with non-Hodgkin's lymphoma, a type of cancer, she said.",
110387n,True,True,True,"Zoom-out vs. zoom- Ever since Roe , pro-life posters and pamphlets have depicted isolated fetuses.",
24466c,True,True,True,Um we always tended to stop somewhere scenic either going to or coming from.,
107779n,True,True,True,"Actually my first semester at Charlotte, I was a Pre-Business major to go into Marketing and Advertising, because I did that in high school, too.",
89422n,False,False,False,"Straightened out for a while, Humayun came back in 1555 with his Persian army to recapture the Punjab, Delhi, and Agra, but the next year his opium habit caused his death (see page 64).",
86457e,True,True,True,He thought the biggest barrier was how to change the culture in the ED so that staff would ask screening questions.,
28232e,True,True,True,"We would all slide the windows down on the bus open the door, stick your head out the door, you couldn't hear anything coming that way, you couldn't hear anything coming the other way, and he'd just drop it in low and gun it, we would make it another morning.",
86507n,True,True,True,you sound like this girl that i talked to about books and we got into movies one night,
73951n,True,True,True,"It was led by Ali Mohamed, a former Egyptian army officer who had moved to the United States in the mid-1980s, enlisted in the U.S.",
114987e,True,True,True,"Last year, Arafat cracked down on Hamas after a string of bombings in Tel Aviv and Jerusalem, arresting more than 1,200 suspected terrorists, destroying Hamas safe houses, and confiscating its weapons caches.",
45306e,True,True,True,"Each caters to a specific crowd, so hunt around until you find the one right for you.",
10716e,True,True,True,"Or the virtual impossibility of finding a quiet place to study or even think, so that the children can cope in school and one day have a chance of achieving something better?",
90120c,True,True,True,you know and he he was talking about that he was talking about nobody went broke over paying thirty percent,
31113c,True,False,True,"One wag, J., wrote in to ask, Is there a difference between pests and airlines?",
138841n,True,True,True,"Massive tidal waves swept over Crete, and other parts of the Mediterranean, smashing buildings and drowning many thousands of people.",
73444n,False,False,True,well they're so close to an undefeated undefeated season they can taste it and they wanna make history so i don't think they're gonna lack for motivation,
73235e,True,True,True,It hopes to bring on another 25 or 35 people when the new building opens next fall.,
21834n,True,True,True,But the world is not run for the edification of tourists.,
31091n,True,True,True,uh it's in Georgia it's yeah it's right outside of Macon and and it's just a i like the way that i like the way that idea of the south is,
405n,True,True,False,"Jon replaced Susan's cloak with a white robe and a head scarf, also quite dirty.",
115600n,True,True,True,"From 1998 through 2000, the federal government achieved surpluses, shifting from being a drain on net national saving to become a contributor to it.",
142961c,True,True,True,We believe this is the same call in which the Vice President urged the President not to return to Washington.,
32754n,False,False,False,"After shuttering the DOE, Clinton could depict himself as a crusader against waste and bureaucracy who succeeded where even Reagan failed.",
111432e,True,True,True,"Cobuild and CED are far from being such polar opposites, but they exemplify this general point.",
128510c,True,True,False,"The threat of Soviet bombers diminished significantly as the Cold War ended, and the number of NORAD alert sites was reduced from its Cold War high of 26.",
127410n,True,False,False,"In this case, shareholders can pay twice for the sins of others.",
120955c,True,True,True,Another thing those early French and Dutch settlers agreed upon was that their island should be free of levies on any imported goods.,
13194e,True,True,True,"Anyway, the studio itself was kind a dingy, it wasn't very professional.",
