id,orig_correct,para_correct,idiom_correct,x,gold_answer
college_medicine/128,False,False,False,"Human beings require many outside resources in order to survive. An individual will not survive without water, air, etc. Thankfully, the human brain is wired to seek out these resources when they are depleted before harm occurs to the individual. The downside of this, however, is that they can produce too much reward, and become a temptation. Which of the following statements would mean a desire has become a temptation?",A person desiring to lose weight makes a late night snack to quell a craving.
professional_psychology/1385,False,True,True,Vicarious liability is most likely to be an issue when a psychologist is acting in which of the following capacities?,supervisor
security_studies/1453,True,True,True,Which of the following is not a motivation for utilising aid as an economic policy for security?,Compassion for the human suffering of others.
high_school_geography/387,False,False,True,State-sponsored terrorism has occurred recently in which of the following countries?,Rwanda
professional_psychology/1370,True,True,True,Which of the following distinguishes Narcissistic Personality Disorder from other personality disorders,An exaggerated sense of self-importance
marketing/765,True,True,True,Which of the following terms refers specifically to marketing goods directly to the consumer in the home?,Direct selling
high_school_microeconomics/496,False,False,False,The condition that P = MC is the direct requirement for which type of efficiency?,Allocative efficiency
high_school_chemistry/327,True,True,True,Which of the following lists the electromagnetic spectral regions in order of decreasing wavelength?,"infrared, visible, ultraviolet, X-ray"
high_school_geography/372,True,True,True,How do city planners separate discordant land uses such as housing and sewage plants?,Zoning
professional_medicine/1345,True,True,True,"A 52-year-old woman begins pharmacotherapy after being diagnosed with type 2 diabetes mellitus. Four weeks later, her hepatic glucose output is decreased, and target tissue glucose uptake and utilization are increased. Which of the following drugs was most likely prescribed for this patient?",Metformin
moral_disputes/886,False,False,False,"In Altman's terminology, which of the following would qualify as ""low value"" speech in a university context?",hate speech couched in the discourse of science
high_school_physics/513,False,False,False,"A light bulb rated at 100 W is twice as bright as a bulb rated at 50 W when both are connected in parallel directly to a 100-V source. Now imagine that these bulbs are instead connected in series with each other. Which is brighter, and by how much?",The 50-W bulb is twice as bright.
high_school_statistics/596,False,False,False,"In basketball, an offensive rebound occurs when a player shoots and misses, and a player from the same team recovers the ball. For the 176 players on the roster for one season of professional men's basketball, the third quartile for the total number of offensive rebounds for one season was 143. If five players are selected at random (with replacement) from that season, what is the approximate probability that at least three of them had more than 143 rebounds that season?",0.1035
miscellaneous/871,True,True,True,In the famous baseball poem 'Casey at the Bat' Casey plays for the team from what town?,Mudville
